7/27/2023 22:54,small_agree,cancel_1,small_agree,token_1,fb_3,small_agree,token_2,fb_5,small_agree,cancel_1,small_disagree,,,,,,,,,,,,,,,,,,,,,
7/27/2023 23:42,small_agree,cancel_1,small_agree,cancel_1,small_disagree,small_agree,stopped,small_agree,token_1,fb_5,small_agree,stopped,small_agree,small_agree,token_1,fb_5,small_agree,small_agree,token_2,fb_5,small_agree,small_agree,token_3,fb_4,small_agree,token_1,fb_5,small_agree,token_3,fb_4,small_disagree,small_agree
7/28/2023 0:48,small_agree,token_3,fb_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/28/2023 1:16,small_agree,token_1,fb_5,small_agree,token_3,fb_5,small_agree,token_1,fb_5,small_agree,,,,,,,,,,,,,,,,,,,,,,
7/28/2023 2:06,small_agree,token_3,fb_5,small_disagree,small_disagree,small_agree,token_1,fb_5,,,,,,,,,,,,,,,,,,,,,,,,
7/28/2023 2:13,small_agree,cancel_1,small_disagree,small_agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,
